account_id,account_name,domain,industry,employee_range,country,lifecycle_stage,created_date,last_activity_date,owner,arr_eur,renewal_date
ACC-010306,GalliLab SARL,gallilab.io,Consulting,501-1000,FR,prospect,07/24/25,08/03/2026,j.vandenberg,,
ACC-024719,TalobelLogic Group,talobellogic.fr,Manufacturing,11-50,FRANCE,opportunity,08/03/22,06/02/25,p.lindqvist,,
ACC-019884,Nordinexdynamics,nordinexdynamics.fr,Consulting,51-200,Fr,lead,04/01/2023,02/20/25,,,
ACC-017283,Sylvanexworks,sylvanexworks.fr,Media,201-500,France,lead,2025-11-19,2026-02-08,l.moreau,,
ACC-000139,Meritasindustries Group,meritasindustries.com,Hospitality,11-50,spain,lead,05/04/24,04/06/2024,,,
ACC-006816,PerrigorFlow,perrigorflow.co,Construction,201-500,nederland,lead,07/14/26,,p.lindqvist,,
ACC-011167,NovaHub SARL,novahub.fr,Healthcare,1-10,Germany,opportunity,01/05/22,25/05/2022,j.vandenberg,,
ACC-008457,Rapiviadynamics,rapiviadynamics.com,Automotive,51-200,FRANCE,lead,07/23/21,21/06/2026,l.moreau,,
ACC-009937,FlexivenPharma,flexivenpharma.com,Retail,51-200,Allemagne,churned,07/31/22,2025-05-28,c.rinaldi,12000,
ACC-001603,Sylvabelgroup SAS,sylvabelgroup.fr,Software,201-500,FR,churned,03/07/19,08/20/20,m.delacroix,3000,
ACC-013409,NovaviaSolutions SAS,novaviasolutions.com,Retail,1-10,Belgium,lead,2020-09-17,08/09/2022,t.becker,,
ACC-003399,Lorrifinflow,lorrifinflow.fr,Automotive,11-50,FR,opportunity,2022-07-03,,,,
ACC-019052,VectogorSystems,vectogorsystems.com,Consulting,201-500,Germany,lead,03/09/21,,m.delacroix,,
ACC-022672,GallihalServices SA,gallihalservices.fr,,501-1000,FRANCE,lead,01/29/25,,s.okafor,,
ACC-006703,PrimonexData France,primonexdata.eu,,51-200,Germany,lead,2023-04-22,09/02/2025,c.rinaldi,,
ACC-025911,LorrimarConseil & Co,lorrimarconseil.com,Retail,1001-5000,IT,lost,08/29/23,2025-01-02,s.okafor,,
ACC-023491,Optipradynamics France,optipradynamics.com,Healthcare,11-50,NL,prospect,01/02/2019,02/21/19,p.lindqvist,,
ACC-008390,NovaquiSystems SARL,novaquisystems.co,Telecom,501-1000,Fr,lost,09/07/18,2021-03-09,s.okafor,,
ACC-028902,DELFILEXFINANCE,www.delfilexfinance.com,Retail,11-50,belgium,prospect,12/27/23,,m.delacroix,,
ACC-021445,TerraviaServices SARL,terraviaservices.co,Hospitality,11-50,Suisse,lead,2025-06-02,2025-10-31,p.lindqvist,,
ACC-007179,Zephigormobility & Co,zephigormobility.com,Logistics,201-500,Germany,lead,2021-06-01,,t.becker,,
ACC-000583,Zephifinhub SAS,zephifinhub.co,Software,11-50,Fr,lost,09/18/23,07/03/2024,t.becker,,
ACC-023960,Solibelconseil & Co,,Agriculture,1-10,Fr,prospect,2018-12-11,2019-04-23,j.vandenberg,,
ACC-028505,Ovalivenflow,ovalivenflow.eu,Automotive,51-200,Belgique,prospect,2022-05-06,,c.rinaldi,,
ACC-010944,PerririnIndustries SARL,perririnindustries.com,Agriculture,51-200,IT,lead,2026-04-06,,s.okafor,,
ACC-019981,Fabrilab Group,fabrilab.fr,Automotive,51-200,Fr,lead,2024-03-21,01/04/25,p.lindqvist,,
ACC-026456,GrimolexLab,grimolexlab.com,Telecom,51-200,Italie,prospect,02/15/25,,t.becker,,
ACC-021890,EderihalLabs,ederihallabs.fr,Energy,11-50,DE,prospect,14/01/2022,19/08/2022,,,
ACC-017535,Optibelfinance France,optibelfinance.fr,Telecom,51-200,Pays-Bas,churned,09/20/24,09/20/24,m.delacroix,5000,
ACC-002030,Quantitasdynamics & Co,,Software,51-200,FR,lead,01/29/24,,s.okafor,,
ACC-008722,Haldehub,haldehub.io,Telecom,51-200,FR,lost,08/06/19,06/20/23,,,
ACC-002792,Ederifinlab,www.ederifinlab.co,Construction,51-200,BE,prospect,15/05/2025,2025-05-24,l.moreau,,
ACC-019411,BelfoviaLabs SARL,www.belfovialabs.com,Energy,51-200,Fr,lost,04/30/26,06/09/26,t.becker,,
ACC-020942,Axiorinflow,axiorinflow.com,Retail,11-50,BE,lead,07/14/26,07/16/26,,,
ACC-027552,Wallivenlab,wallivenlab.io,Energy,51-200,United Kingdom,lead,20/03/2020,2024-09-02,,,
ACC-014530,WallimarTech,wallimartech.fr,Retail,1001-5000,Fr,lost,10/12/2021,,l.moreau,,
ACC-010644,Fabrigorlab Group,fabrigorlab.eu,Manufacturing,11-50,CH,churned,07/17/24,05/03/2025,p.lindqvist,12000,
ACC-027082,Quanticalgroup SAS,quanticalgroup.fr,Healthcare,51-200,FR,churned,2026-06-12,04/07/2026,,8000,
ACC-017281,Solidynamics,solidynamics.fr,Hospitality,,CH,lead,05/01/2018,2022-09-07,l.moreau,,
ACC-020615,StellagorSolutions SARL,stellagorsolutions.fr,,201-500,Belgium,lost,01/04/2019,05/25/19,,,
ACC-015478,NordiviaSystems,nordiviasystems.eu,Energy,51-200,Allemagne,customer,2018-12-22,09/05/25,c.rinaldi,3000,08/17/26
ACC-011252,AxiolexMobility,axiolexmobility.io,Retail,1-10,germany,lead,2020-07-11,09/12/2020,l.moreau,,
ACC-026476,PrimocalRetail,primocalretail.co,,1-10,FR,churned,26/05/2021,26/07/2023,a.morel,5000,
ACC-002885,FlexivenIndustries France,flexivenindustries.io,Logistics,501-1000,NL,prospect,25/04/2019,2023-04-30,m.delacroix,,
ACC-012340,Ivorosoldynamics & Co,ivorosoldynamics.eu,Retail,11-50,Spain,prospect,07/04/2025,2025-04-13,c.rinaldi,,
ACC-002668,Ivorofinservices,ivorofinservices.fr,Education,11-50,GB,prospect,14/10/2022,22/10/2023,s.okafor,,
ACC-011682,LumidorLab,www.lumidorlab.co,Automotive,,Fr,prospect,06/02/2021,07/06/26,a.morel,,
ACC-001054,MeridorMobility & Co,,Construction,501-1000,Fr,prospect,2020-06-29,2022-09-06,,,
ACC-013075,HaldequiMedia & Co,haldequimedia.io,Logistics,1-10,GB,customer,04/27/22,11/01/2025,m.delacroix,40000,03/13/27
ACC-001984,Vespifinsolutions Group,vespifinsolutions.com,Energy,201-500,IT,customer,04/11/18,08/14/20,s.okafor,25000,02/04/2027
ACC-004434,CaurisolFood SAS,caurisolfood.co,Real Estate,51-200,Switzerland,lead,03/07/2026,2026-07-09,s.okafor,,
ACC-026529,Terrahub,terrahub.fr,Healthcare,1-10,France,prospect,05/27/23,,a.morel,,
ACC-013488,NordirinLabs,nordirinlabs.com,Media,11-50,Italie,opportunity,01/29/20,11/06/2025,c.rinaldi,,
ACC-024227,Optirindynamics Group,optirindynamics.io,Media,501-1000,germany,lost,27/05/2020,2021-04-22,,,
ACC-019899,DoriolumSoft & Co,doriolumsoft.com,,1001-5000,Fr,lead,2019-05-13,,p.lindqvist,,
ACC-008212,SylvabelWorks & Co,sylvabelworks.com,Financial Services,1-10,nederland,lead,14/09/2022,10/06/23,m.delacroix,,
ACC-003556,Mavilumworks SAS,www.mavilumworks.io,Agriculture,51-200,nederland,prospect,2026-03-04,06/09/26,c.rinaldi,,
ACC-011350,Vertilumlogic,www.vertilumlogic.com,Logistics,51-200,ES,lead,08/03/19,2020-12-28,t.becker,,
ACC-023635,Stellacaldigital SAS,stellacaldigital.com,Healthcare,,NL,prospect,01/01/2018,09/05/2026,,,
ACC-005571,StellamarLabs France,stellamarlabs.com,Financial Services,51-200,ES,opportunity,2021-11-01,04/06/24,,,
ACC-028765,Neolexretail Group,,Healthcare,11-50,Suisse,prospect,2021-05-15,,,,
ACC-018738,Juntoconsulting & Co,juntoconsulting.co,Manufacturing,51-200,Spain,lead,23/01/2022,2024-10-24,a.morel,,
ACC-027770,Quantiviadynamics,quantiviadynamics.fr,Consulting,51-200,BE,lead,06/24/23,07/08/24,s.okafor,,
ACC-001199,YellolumLabs Group,yellolumlabs.fr,Healthcare,,Suisse,lead,24/01/2021,08/06/24,a.morel,,
ACC-003879,HeliobelServices,heliobelservices.com,Media,501-1000,france,churned,2021-01-14,2021-02-21,t.becker,12000,
ACC-026879,WallilexSoft,wallilexsoft.eu,Education,11-50,ES,lead,2023-04-08,02/22/25,m.delacroix,,
ACC-013126,Briopraconseil & Co,briopraconseil.com,Construction,501-1000,france,lead,05/08/2021,11/05/21,p.lindqvist,,
ACC-014733,SylvalexSoft Group,sylvalexsoft.com,Construction,11-50,Fr,lost,2020-08-05,21/02/2022,l.moreau,,
ACC-014221,FernoPharma,fernopharma.fr,Agriculture,201-500,FR,opportunity,09/06/2019,22/07/2025,,,
ACC-001593,DelficalWorks Group,www.delficalworks.fr,Energy,51-200,france,opportunity,05/21/22,,p.lindqvist,,
ACC-017457,Dorioviapharma France,,Hospitality,51-200,germany,prospect,02/06/24,2025-03-26,,,
ACC-023985,Nordimarsystems,nordimarsystems.com,Logistics,11-50,Switzerland,lead,07/02/19,26/11/2024,l.moreau,,
ACC-003752,Novanexforge France,,Healthcare,51-200,GB,lead,2020-02-06,20/01/2023,,,
ACC-008435,SerenifinConseil SAS,,Automotive,51-200,Espagne,lead,04/15/19,09/17/20,m.delacroix,,
ACC-020103,Belfosolutions & Co,belfosolutions.io,Construction,501-1000,IT,lead,2024-09-24,2024-09-29,j.vandenberg,,
ACC-011616,UlmitasIndustries France,www.ulmitasindustries.fr,Agriculture,51-200,Germany,prospect,2018-11-16,2022-10-29,j.vandenberg,,
ACC-027545,VectorinMedia & Co,vectorinmedia.eu,Real Estate,11-50,IT,lead,2022-02-19,06/27/25,p.lindqvist,,
ACC-020161,TalonexHub,talonexhub.com,Agriculture,51-200,france,prospect,06/13/25,03/10/2025,c.rinaldi,,
ACC-010320,Heliotech,,Manufacturing,201-500,GB,lead,11/06/21,25/10/2023,,,
ACC-009985,Cendravialab SAS,cendravialab.fr,Telecom,5000+,Belgium,lead,24/05/2023,,,,
ACC-023686,Ivoromarconsulting,ivoromarconsulting.eu,Manufacturing,501-1000,nederland,opportunity,2021-05-03,28/11/2024,c.rinaldi,,
ACC-014232,Fabrilumhub,,Real Estate,11-50,FR,prospect,2020-05-23,12/10/2023,m.delacroix,,
ACC-020632,Ardenvenservices Group,ardenvenservices.fr,Hospitality,1-10,Suisse,lead,04/20/25,08/19/25,t.becker,,
ACC-006963,Ovaliforge,ovaliforge.co,,11-50,france,churned,23/04/2023,11/07/2023,m.delacroix,3000,
ACC-007125,IberidorData,iberidordata.co,Energy,11-50,Switzerland,lead,01/09/18,12/19/23,t.becker,,
ACC-005213,IvorobelLogistics,,Automotive,201-500,france,lead,2018-08-09,11/24/19,,,
ACC-010269,Perriviasolutions,perriviasolutions.com,,11-50,Belgique,lost,06/06/26,07/20/26,,,
ACC-029937,Neoviafood,neoviafood.com,Consulting,51-200,Switzerland,prospect,2021-09-20,,c.rinaldi,,
ACC-013003,LorriviaConsulting SA,lorriviaconsulting.fr,Media,201-500,Espagne,lead,2025-04-16,10/03/25,m.delacroix,,
ACC-006186,Haldelummedia SARL,,Automotive,11-50,FRANCE,lead,11/25/23,07/15/25,m.delacroix,,
ACC-013066,Briobelconseil France,,Retail,201-500,Spain,prospect,2022-03-20,07/07/23,m.delacroix,,
ACC-005028,SylvabelSolutions Group,,Software,11-50,FR,lead,2020-02-06,2025-09-18,a.morel,,
ACC-018895,UlmipraFinance,ulmiprafinance.fr,Retail,11-50,FRANCE,opportunity,05/08/2019,26/12/2021,p.lindqvist,,
ACC-009182,Doriorindigital SA,doriorindigital.fr,Financial Services,11-50,FR,prospect,09/04/2024,2024-12-28,,,
ACC-022427,MeridorSoft SA,meridorsoft.com,Consulting,11-50,FRANCE,prospect,18/02/2025,2026-07-13,c.rinaldi,,
ACC-029894,IBERIVENFORGE,www.iberivenforge.eu,Software,201-500,CH,prospect,2024-09-01,,l.moreau,,
ACC-006220,Doriodorlab Group,doriodorlab.eu,Agriculture,11-50,Netherlands,prospect,08/22/23,2025-11-14,,,
ACC-015573,Mavipramedia SARL,mavipramedia.io,Energy,1-10,france,customer,2018-06-03,06/12/23,p.lindqvist,40000,01/02/2027
ACC-014170,Fernolumindustries & Co,fernolumindustries.fr,Manufacturing,1-10,GB,lead,05/02/23,2024-08-19,c.rinaldi,,
ACC-017972,AxiopraPharma,axioprapharma.com,Automotive,201-500,IT,churned,30/03/2023,28/03/2025,,3000,
ACC-009887,VertibelLab,vertibellab.com,Agriculture,11-50,Fr,lead,16/11/2018,2023-03-17,j.vandenberg,,
ACC-016821,AltamarSolutions,altamarsolutions.eu,Retail,51-200,IT,churned,2022-11-04,,,3000,
ACC-014637,Fernotaslogistics Group,www.fernotaslogistics.co,Financial Services,51-200,Spain,lead,04/04/2023,,c.rinaldi,,
ACC-018975,Perrifinretail,perrifinretail.eu,Agriculture,1001-5000,BE,opportunity,12/30/23,2025-02-25,,,
ACC-028462,Delfihalsoft,delfihalsoft.com,Manufacturing,11-50,FRANCE,customer,2018-11-28,12/12/25,j.vandenberg,5000,18/11/2026
ACC-001561,AxioLogic France,axiologic.co,Media,11-50,NL,lost,11/04/22,2023-03-22,p.lindqvist,,
ACC-018183,PrimohalDigital,primohaldigital.fr,Real Estate,201-500,BE,lead,09/04/2018,03/12/2018,t.becker,,
ACC-021187,WalligorIndustries,walligorindustries.co,Hospitality,11-50,DE,lost,04/09/2024,06/12/2024,l.moreau,,
ACC-006012,QuantiquiRetail SAS,quantiquiretail.io,Education,11-50,IT,lead,22/03/2025,2026-06-17,,,
ACC-003551,Taloviaenergie SA,taloviaenergie.fr,Real Estate,51-200,FRANCE,lost,17/01/2020,03/22/23,a.morel,,
ACC-024678,DelficalLogic SAS,delficallogic.io,Logistics,51-200,germany,prospect,2024-05-17,30/03/2026,,,
ACC-004148,Gallirindigital Group,gallirindigital.co,Automotive,1-10,France,lead,23/09/2019,03/04/21,m.delacroix,,
ACC-021009,Sereniviaconseil SAS,sereniviaconseil.io,Education,11-50,Italy,customer,07/04/2020,01/16/21,s.okafor,25000,08/01/2027
ACC-021274,Serenilexlogistics & Co,www.serenilexlogistics.fr,Automotive,51-200,NL,lead,08/07/25,25/03/2026,t.becker,,
ACC-004560,HaldecalLogic Group,haldecallogic.fr,Energy,201-500,nederland,prospect,12/01/19,02/20/22,a.morel,,
ACC-028388,Zephidordata SAS,zephidordata.co,Construction,51-200,FRANCE,lead,2019-11-20,2023-06-13,j.vandenberg,,
ACC-023532,Sylvapraworks,sylvapraworks.eu,Energy,501-1000,IT,lead,2024-09-27,07/01/25,t.becker,,
ACC-025291,WallicalRetail,wallicalretail.com,Healthcare,201-500,france,prospect,2023-07-14,11/12/25,m.delacroix,,
ACC-001071,TalobelFood France,talobelfood.co,Construction,51-200,germany,lead,06/20/26,04/07/2026,t.becker,,
ACC-012629,Mavivensolutions SAS,mavivensolutions.fr,Healthcare,,Italie,lost,2024-09-04,2025-12-07,l.moreau,,
ACC-009424,MavitasLogistics,mavitaslogistics.eu,Healthcare,501-1000,Italie,prospect,07/04/20,12/18/21,a.morel,,
ACC-011283,Nordiviadata France,nordiviadata.eu,Retail,51-200,France,lead,2025-09-14,02/08/26,j.vandenberg,,
ACC-011473,UlmicalData SARL,ulmicaldata.io,Software,501-1000,spain,lead,2020-08-21,04/12/2022,p.lindqvist,,
ACC-024410,AltavenFood,altavenfood.eu,Consulting,51-200,germany,churned,10/30/23,06/05/26,j.vandenberg,8000,
ACC-013790,Primocalimmo,primocalimmo.co,Real Estate,51-200,FRANCE,lead,23/03/2022,2025-01-06,m.delacroix,,
ACC-011043,Terrapraconseil,terrapraconseil.com,Retail,1-10,ES,prospect,12/25/24,01/15/25,s.okafor,,
ACC-006452,WallitasHub,wallitashub.fr,Education,1001-5000,Allemagne,lead,2022-11-27,2025-08-21,j.vandenberg,,
ACC-005625,Belforindynamics & Co,belforindynamics.fr,Manufacturing,1001-5000,germany,churned,01/01/23,2024-04-16,c.rinaldi,5000,
ACC-003033,Rapidorconsulting,rapidorconsulting.com,Construction,11-50,FRANCE,prospect,07/03/24,07/31/25,s.okafor,,
ACC-004877,Sylvagordigital SAS,sylvagordigital.com,Healthcare,51-200,belgium,churned,2020-10-01,25/09/2023,m.delacroix,3000,
ACC-020146,CortiquiDynamics,cortiquidynamics.eu,Financial Services,51-200,Spain,lead,02/26/22,2024-03-13,s.okafor,,
ACC-003313,Gallivialabs SARL,gallivialabs.fr,Hospitality,201-500,Germany,lead,2021-10-29,23/03/2022,,,
ACC-007219,Fernoviaimmo France,fernoviaimmo.co,Consulting,11-50,Germany,prospect,2018-12-31,2024-03-10,m.delacroix,,
ACC-029368,Estevatasfinance France,,Healthcare,11-50,france,prospect,2019-04-25,,m.delacroix,,
ACC-022698,Cendratasforge,cendratasforge.eu,Agriculture,1-10,Fr,lead,2024-10-03,01/17/26,a.morel,,
ACC-026347,HaldefinForge SAS,haldefinforge.fr,Media,11-50,Belgique,customer,21/04/2023,08/09/25,a.morel,25000,2027-07-06
ACC-024709,Ederipralab France,ederipralab.co,Media,501-1000,FR,customer,03/10/2018,01/06/20,p.lindqvist,8000,15/01/2027
ACC-016855,Nordimarretail,nordimarretail.com,,5000+,Espagne,lead,2021-12-03,07/04/26,l.moreau,,
ACC-022301,Heliogorconsulting,heliogorconsulting.co,Logistics,11-50,Belgium,customer,29/08/2020,20/09/2024,m.delacroix,12000,2027-07-02
ACC-007597,LorriviaServices SARL,lorriviaservices.co,Education,51-200,spain,lead,14/07/2023,10/16/25,a.morel,,
ACC-004564,Talogorenergie France,talogorenergie.io,Real Estate,11-50,FRANCE,customer,18/06/2024,08/06/2026,m.delacroix,18000,2026-12-02
ACC-018236,TerragorConseil & Co,terragorconseil.fr,Construction,11-50,BE,lead,24/09/2018,26/11/2021,a.morel,,
ACC-017603,Kelvipragroup,kelvipragroup.fr,Healthcare,51-200,nederland,lost,15/11/2023,2026-05-12,s.okafor,,
ACC-013949,Talofinlogic & Co,talofinlogic.io,Hospitality,201-500,FR,prospect,01/02/2019,,t.becker,,
ACC-007696,GallivenFinance,gallivenfinance.io,Retail,51-200,FR,lost,12/20/25,03/02/2026,,,
ACC-029724,CENDRALEXSOLUTIONS,www.cendralexsolutions.io,Hospitality,11-50,Italy,lead,2020-05-25,,t.becker,,
ACC-006815,Fernovensoft SAS,fernovensoft.fr,Manufacturing,1-10,France,lost,04/04/2022,08/18/25,t.becker,,
ACC-003207,SylvamarConsulting,sylvamarconsulting.eu,Construction,11-50,FR,lead,08/01/2021,04/29/21,,,
ACC-027728,Solibelservices,solibelservices.com,,11-50,France,prospect,14/01/2023,2023-07-13,s.okafor,,
ACC-005065,Lumicalhub France,lumicalhub.com,Agriculture,51-200,belgium,prospect,11/03/2019,2024-01-31,t.becker,,
ACC-017042,DoriogorSolutions,doriogorsolutions.com,Retail,501-1000,FRANCE,prospect,2022-10-25,11/23/25,m.delacroix,,
ACC-000003,Sylvanexflow,sylvanexflow.io,,11-50,Italy,opportunity,2025-11-25,2025-12-12,l.moreau,,
ACC-010481,Belfodorlabs SAS,belfodorlabs.com,Software,11-50,belgium,prospect,16/01/2024,19/04/2025,p.lindqvist,,
ACC-027460,PrimocalForge SAS,primocalforge.co,Hospitality,11-50,IT,lead,2022-06-28,,l.moreau,,
ACC-025908,StelladorServices,stelladorservices.com,Media,1001-5000,france,opportunity,06/18/21,2021-08-07,c.rinaldi,,
ACC-005481,Ovalipralogic,ovalipralogic.io,Logistics,201-500,Germany,lost,16/03/2023,04/26/26,s.okafor,,
ACC-019863,Terraviasystems SARL,terraviasystems.co,Manufacturing,11-50,IT,lead,31/12/2020,04/06/2025,a.morel,,
ACC-003583,Nordibeldigital & Co,nordibeldigital.fr,Logistics,51-200,france,lead,22/04/2023,,a.morel,,
ACC-020242,FernoviaLab SARL,fernovialab.com,Energy,51-200,ES,lead,2021-09-29,,p.lindqvist,,
ACC-004044,EderifinRetail France,ederifinretail.eu,Education,1-10,Spain,lead,04/11/22,09/05/22,,,
ACC-008682,Stellabelgroup,stellabelgroup.io,Financial Services,51-200,NL,lead,09/09/2023,10/28/23,s.okafor,,
ACC-019524,Terraviahub Group,,Financial Services,11-50,BE,lead,22/06/2018,08/05/2025,m.delacroix,,
ACC-007500,Mavisolflow France,mavisolflow.eu,Telecom,11-50,BE,customer,2018-06-30,2024-01-27,m.delacroix,12000,21/10/2026
ACC-020516,Mavinexindustries & Co,mavinexindustries.com,Energy,51-200,UK,lost,2018-06-30,01/05/2026,l.moreau,,
ACC-004865,SolihalMobility Group,solihalmobility.com,Telecom,51-200,Suisse,lead,2019-10-21,10/04/2020,p.lindqvist,,
ACC-027903,Zephifood,zephifood.fr,Telecom,11-50,france,customer,02/10/2019,2022-01-05,s.okafor,5000,2027-06-22
ACC-016697,HelioquiLogic,helioquilogic.co,Telecom,1-10,France,customer,22/02/2018,,l.moreau,8000,2027-04-18
ACC-000807,Ulmilogistics,ulmilogistics.co,Consulting,11-50,FRANCE,lead,02/14/26,17/03/2026,c.rinaldi,,
ACC-023033,NeomarIndustries Group,www.neomarindustries.com,,51-200,Italie,lead,05/04/2019,2025-11-13,,,
ACC-003545,Cendrarinpartners,cendrarinpartners.eu,Agriculture,11-50,FRANCE,lost,2025-06-18,2026-04-10,j.vandenberg,,
ACC-025087,EderirinImmo Group,ederirinimmo.fr,Logistics,201-500,GB,lead,2021-03-30,29/04/2021,t.becker,,
ACC-015958,BriohalFinance & Co,briohalfinance.com,Energy,1-10,IT,lead,08/04/2021,06/07/2025,l.moreau,,
ACC-024232,IberipraWorks SARL,,Construction,201-500,Germany,lead,16/02/2021,20/07/2021,m.delacroix,,
ACC-020212,WallisolMedia,wallisolmedia.fr,Manufacturing,201-500,france,lost,03/20/25,30/04/2026,t.becker,,
ACC-001727,SolifinFlow France,solifinflow.com,Real Estate,501-1000,FR,customer,11/05/25,,c.rinaldi,5000,2027-04-25
ACC-025244,Quantiviasolutions,quantiviasolutions.fr,Software,51-200,FR,prospect,10/18/18,10/03/2019,m.delacroix,,
ACC-007165,Iberitasfinance,iberitasfinance.com,Manufacturing,11-50,Fr,customer,2023-07-23,2026-07-02,s.okafor,8000,05/06/27
ACC-018547,Lumilumhub,lumilumhub.io,,501-1000,Switzerland,churned,04/01/2019,2024-04-29,,12000,
ACC-028389,HeliotasGroup & Co,heliotasgroup.com,Energy,501-1000,CH,lead,02/05/2024,,c.rinaldi,,
ACC-015558,Axioservices,axioservices.com,Media,201-500,Netherlands,lost,04/08/21,05/31/26,,,
ACC-005468,Belfobellab & Co,,Consulting,51-200,Germany,prospect,10/30/20,2023-03-09,a.morel,,
ACC-010383,Delfimobility SAS,delfimobility.co,Automotive,11-50,Netherlands,churned,10/24/19,09/15/21,,12000,
ACC-012210,Terracalhub & Co,terracalhub.fr,Software,1-10,FRANCE,lost,01/29/21,2021-07-04,p.lindqvist,,
ACC-014055,Novaretail Group,novaretail.fr,Media,201-500,United Kingdom,lost,10/10/23,22/02/2025,c.rinaldi,,
ACC-023997,TalobelRetail SA,talobelretail.io,Manufacturing,11-50,France,prospect,06/28/24,,c.rinaldi,,
ACC-017342,WalliquiIndustries & Co,walliquiindustries.eu,Agriculture,51-200,IT,lead,03/08/19,06/29/19,j.vandenberg,,
ACC-028432,CendraWorks Group,cendraworks.io,Real Estate,11-50,Allemagne,prospect,06/21/24,2026-06-28,m.delacroix,,
ACC-025702,Ovalipradynamics SARL,ovalipradynamics.fr,Real Estate,51-200,nederland,opportunity,09/28/22,29/08/2023,a.morel,,
ACC-027063,EderinexServices SARL,ederinexservices.eu,Construction,1001-5000,spain,prospect,21/02/2026,29/04/2026,,,
ACC-004637,ArdenlumEnergie,ardenlumenergie.io,Media,11-50,DE,lead,08/02/18,13/01/2026,l.moreau,,
ACC-026924,Cortitasfinance Group,cortitasfinance.eu,Manufacturing,51-200,Fr,prospect,2023-12-14,03/27/25,p.lindqvist,,
ACC-029141,TerraFinance,terrafinance.eu,Real Estate,1-10,France,lead,01/01/25,,l.moreau,,
ACC-016651,Terrarinenergie & Co,terrarinenergie.fr,Consulting,51-200,FRANCE,lost,2022-11-01,30/07/2025,,,
ACC-013762,Lumitasflow France,lumitasflow.eu,Automotive,11-50,DE,lead,2018-11-21,07/10/23,j.vandenberg,,
ACC-022319,Perrifinance,,Telecom,11-50,FR,churned,2024-02-13,2024-10-03,s.okafor,12000,
ACC-004853,Caurihalimmo,caurihalimmo.eu,Construction,501-1000,Espagne,prospect,2020-02-24,03/07/24,a.morel,,
ACC-025247,Ulmibelpharma France,ulmibelpharma.com,Logistics,51-200,Fr,prospect,2024-05-31,07/12/2024,l.moreau,,
